plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_u,psfmag_g,psfmag_r,psfmag_i,psfmag_z,psfmagErr_u,psfmagErr_g,psfmagErr_r,psfmagErr_i,psfmagErr_z,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
3174,54821,483,3573739151230607360,1237651250946769231,-21.42806,5727.51,-0.7234898,4.176591,5726.592,-0.7342002,19.65842,18.44303,17.93838,17.81598,17.70496,0.03015621,0.02179617,0.02099781,0.01549654,0.03893313,126.382469914592,47.8295312024035,19.66477,18.42921,17.95734,17.81161,17.72688,3573739151230607360,STAR,G2,-0.0001079182,3174,54821,483,0.557,5762,4.34,-0.42,-9.58265E-05,6.229451E-06
3174,54821,484,3573739426108514304,1237651250946900094,21.48646,6279.577,-0.712253,3.478422,6320.117,-0.7293504,19.39078,18.3091,17.99771,17.89524,17.89797,0.02866419,0.02407694,0.01307707,0.02657403,0.03230731,126.471613450431,47.9900939772518,19.38906,18.28541,17.98204,17.87669,17.88112,3573739426108514304,STAR,F5,5.937361E-05,3174,54821,484,0,6500,4,-1,4.732094E-05,9.311804E-06
3174,54821,486,3573739975864328192,1237651250946834577,24.58049,4816.879,-0.4335562,4.441288,4815.957,-0.4335562,20.31228,18.29978,17.45262,17.16377,16.95461,0.04987751,0.02364007,0.01951467,0.01560746,0.02983326,126.330754090247,47.8889463934273,20.33557,18.29776,17.47024,17.17908,16.97069,3573739975864328192,STAR,K3,5.136053E-05,3174,54821,486,0.95,4775,4.409,-0.12,5.764152E-05,3.756391E-06
3174,54821,488,3573740525620142080,1237651250946769205,28.27153,4704.251,-0.3822803,4.447661,4797.456,-0.3504239,20.60148,18.47948,17.57477,17.23907,16.94005,0.04918398,0.02185628,0.02080153,0.01499237,0.03677094,126.290875805369,47.8397472191484,20.61878,18.48109,17.58844,17.23031,16.95823,3573740525620142080,STAR,K3,6.792794E-05,3174,54821,488,0.95,4775,4.409,-0.12,6.995351E-05,3.493068E-06
3174,54821,491,3573741350253862912,1237651250409898043,63.19013,5758.299,-1.730818,4.288313,5767.471,-1.754984,18.2674,17.29186,16.87071,16.7117,16.613,0.01843014,0.01137179,0.01794299,0.01344587,0.02278752,126.615742225834,47.623215329301,18.26162,17.28122,16.8679,16.70624,16.61542,3573741350253862912,STAR,F5,0.0001788839,3174,54821,491,0,6000,4,-1.5,0.0001864294,5.727559E-06
3174,54821,492,3573741625131769856,1237651250409832512,-45.92483,5229.169,-1.288238,2.769493,5256.791,-1.368824,18.13556,16.85246,16.26587,16.05786,15.90781,0.02225624,0.01253251,0.01610104,0.01591296,0.021327,126.466007172334,47.5047888712489,18.1646,16.83848,16.27754,16.04789,15.93013,3573741625131769856,STAR,G2,-0.0001770756,3174,54821,492,0.709,5073,2.51,-1.44,-0.0001775389,3.73668E-06
3174,54821,493,3573741900009676800,1237651250409832507,-41.40012,6328.823,-0.6451717,3.709904,6378.55,-0.6824562,19.14465,18.13821,17.82107,17.75159,17.74132,0.02782043,0.01323064,0.01668707,0.016575,0.02576219,126.532223677388,47.4549162969043,19.14696,18.1242,17.83323,17.74567,17.74316,3573741900009676800,STAR,F5,-0.0001564766,3174,54821,493,0,6000,4,-1.5,-0.0001624461,6.959934E-06
3174,54821,494,3573742174887583744,1237651250946768930,39.03588,5713.004,-0.641803,4.314737,5723.208,-0.6373704,19.43609,18.18877,17.6588,17.51219,17.4547,0.02730083,0.02236584,0.02086346,0.01546071,0.03835707,126.202051772785,47.7515395012415,19.43352,18.19477,17.66497,17.50657,17.45661,3573742174887583744,STAR,F9,0.00010277,3174,54821,494,0.6,5630,4.5,-0.45,0.0001058595,5.14023E-06
3174,54821,497,3573742999521304576,1237651250409832606,-34.51094,5731.396,-1.503976,4.081886,5834.639,-1.436579,20.53258,19.54221,19.09914,18.86086,18.71427,0.05510626,0.0167163,0.01919518,0.01888462,0.03922769,126.431103151658,47.4424496053747,20.55687,19.53473,19.09988,18.84429,18.72611,3573742999521304576,STAR,F2,-0.0001754913,3174,54821,497,0.621,5405,4.49,-1.7,-0.0001394663,1.822652E-05
3174,54821,510,3573746572934094848,1237651250410029100,-208.7748,6077.766,-1.828332,2.699099,6094.938,-1.812762,19.2635,18.2673,17.93164,17.82261,17.80874,0.02766751,0.01533891,0.0155712,0.01891918,0.02350904,127.02375180799,47.7110920728868,19.27263,18.26778,17.93035,17.82217,17.81133,3573746572934094848,STAR,F5,-0.0007025183,3174,54821,510,0,6000,2,-2,-0.000720748,1.007449E-05
617,52072,619,694850426708715520,1237654950522912958,-39.90819,4454.604,-0.2549875,3.889835,4471.089,-0.2549875,19.899,17.24652,16.15069,15.75508,15.53683,0.04035276,0.0308452,0.02806958,0.02778369,0.03172871,237.198178784748,57.2514029400209,19.91569,17.23355,16.13704,15.74011,15.54593,694850426708715520,STAR,K5,-0.0001513967,617,52072,619,1.069,4382,4.64,-0.28,-0.0001574696,3.935774E-06
618,52049,4,695807276316911616,1237655130908524639,-233.781,6049.258,-0.8492156,4.38612,6026.493,-0.9232146,17.59831,16.58373,16.21199,16.08482,16.08427,0.05715304,0.02165207,0.01778482,0.02114954,0.02693495,239.519992597884,52.5115886745509,17.48216,16.50722,16.14087,16.00827,16.01332,695807276316911616,STAR,F5,-0.0007921777,618,52049,4,0,6000,4,-1,-0.0008041598,7.923735E-06
618,52049,7,695808100950632448,1237655130908524566,-175.0091,8778.662,-1.99678,3.414839,8778.662,-1.99678,13.69095,15.16446,14.10161,13.07131,13.19885,0.05620662,0.1801714,0.1196568,0.02209952,0.0258044,239.469026943296,52.587204109178,13.98855,14.93294,13.94461,13.14321,13.38379,695808100950632448,STAR,A0,-0.0006042565,618,52049,7,0.05,8320,3.972,0,-0.0006081177,4.478661E-06
618,52049,27,695813598508771328,1237655129297911869,27.47377,6505.481,-1.838225,3.845177,6585.452,-1.817796,16.54973,15.68273,15.4248,15.33739,15.35619,0.02265413,0.01181355,0.01231147,0.01848344,0.01885549,238.027747425494,51.6445643138233,16.54185,15.65019,15.42005,15.33776,15.34214,695813598508771328,STAR,A0,3.847302E-05,618,52049,27,0,6500,4,-2,6.729247E-05,6.576015E-06
618,52049,137,695843835078535168,1237655129834389538,-27.89964,6337.721,-2.09605,3.946111,6291.045,-2.073637,16.52419,15.66936,15.41536,15.29575,15.28331,0.01111917,0.01124041,0.01732014,0.01230405,0.02049546,237.623559810121,52.6470269592287,16.51636,15.64735,15.39063,15.28674,15.27376,695843835078535168,STAR,A0,-0.0001633215,618,52049,137,0,6500,4,-2.5,-0.0001174134,8.282205E-06
618,52049,139,695844384834349056,1237655129834455184,-264.0754,6092.906,-1.541386,3.592281,6084.65,-1.498314,19.33423,18.41108,18.09365,17.96781,17.90743,0.04146185,0.01801338,0.01541327,0.01193406,0.02515016,237.718637417796,52.5589313397718,19.31878,18.39694,18.07497,17.96228,17.90281,695844384834349056,STAR,F5,-0.0008925942,618,52049,139,0,6500,4,-1,-0.0009052108,2.436357E-05
618,52049,170,695852906049464320,1237655129297453163,-90.95284,7485.859,-1.233797,3.097616,7549.597,-1.233797,18.46665,17.25451,17.24828,17.26112,17.33692,0.02543795,0.01326539,0.008964251,0.01994658,0.02337977,236.936677777237,52.3916201058676,18.47068,17.24936,17.23933,17.25525,17.33113,695852906049464320,STAR,A0,-0.0003369229,618,52049,170,0.107,7852,3.18,-1.67,-0.0003277362,1.356993E-05
618,52049,203,695861977020393472,1237655128760516716,-50.76361,6029.93,-2.067391,4.34196,6070.238,-1.761623,19.33222,18.46874,18.16287,18.04833,17.95651,0.03205929,0.02444515,0.012795,0.01180761,0.02272848,236.175868187652,52.2926656992129,19.3177,18.45819,18.13524,18.02412,17.93445,695861977020393472,STAR,F5,-0.0002058578,618,52049,203,0.394,5949,3.93,-1.7,-0.0001936794,2.706741E-05
616,52442,104,693582970887366656,1237655129833734157,-226.5058,6336.837,-2.176714,3.195012,6350.988,-2.161188,17.29405,16.40233,16.15878,16.06329,16.06028,0.01810276,0.01393092,0.02268315,0.01091528,0.01726786,235.721334756239,53.7510270931193,17.29284,16.38262,16.15154,16.04915,16.04509,695905132851783680,STAR,A0,-0.0008165432,618,52049,360,0,6500,4,-2,-0.0007405575,8.826585E-06
616,52374,89,693578846577911808,1237655129833734157,-220.3492,6406.267,-1.854049,3.723388,6484.155,-1.705413,17.29405,16.40233,16.15878,16.06329,16.06028,0.01810276,0.01393092,0.02268315,0.01091528,0.01726786,235.721334756239,53.7510270931193,17.29284,16.38262,16.15154,16.04915,16.04509,695905132851783680,STAR,A0,-0.0008165432,618,52049,360,0,6500,4,-2,-0.0007405575,8.826585E-06
914,52721,116,1029104446342195200,1237655494371442926,-30.65668,7090.553,-1.541758,3.76905,7085.921,-1.516118,19.51675,18.41691,18.27045,18.25617,18.31084,0.0335586,0.01913632,0.01797229,0.02797513,0.03086861,209.226622005256,-2.5921142334032,19.49977,18.40648,18.27862,18.26273,18.31235,1029104446342195200,STAR,A0,-0.0001634333,914,52721,116,0,7500,2,-1.5,-0.0001266099,2.95663E-05
914,52721,122,1029106095609636864,1237655493834440806,144.4964,7425.037,-1.757367,4.177911,7333.087,-1.838323,19.5819,18.54295,18.47222,18.49545,18.46511,0.03460014,0.01705106,0.01727862,0.02192593,0.03338568,208.794639864234,-3.09953208933258,19.60775,18.54258,18.48134,18.50408,18.47347,1029106095609636864,STAR,A0,0.0003927263,914,52721,122,0.313,6808,4.2,-1.24,0.000457638,2.957395E-05
914,52721,180,1029122038528239616,1237655498666672248,35.85624,8521.603,-2.322209,3.240629,8412.041,-1.720131,18.17813,16.9526,17.09643,17.26684,17.34012,0.02016339,0.01868121,0.01940917,0.0170799,0.02069531,208.749564438062,-2.4914079174837,18.17539,16.92481,17.08807,17.25873,17.33563,1029122038528239616,STAR,A0,9.610376E-05,914,52721,180,0.107,7852,3.18,-1.67,9.525335E-05,1.101066E-05
914,52721,362,1029172066307303424,1237655495981531208,125.1998,6196.754,-1.324417,3.67389,6136.916,-1.388294,17.26769,16.28191,15.962,15.85871,15.80853,0.02088448,0.02658437,0.01990959,0.01786904,0.02011307,208.007231133325,-1.36662686372695,17.2585,16.2721,15.96335,15.84507,15.8063,1029172066307303424,STAR,F5,0.0004162309,914,52721,362,0,6000,4,-1.5,0.0003932715,6.661126E-06
914,52721,371,1029174540208465920,1237655499740151904,-139.7891,7657.288,-1.226902,4.289563,7618.365,-1.289043,16.19238,15.14841,15.10649,15.11283,15.16948,0.01784736,0.01914579,0.01387247,0.01091299,0.01186573,208.15823888963,-1.54156049576774,16.22286,15.11451,15.09687,15.11492,15.15963,1029174540208465920,STAR,A0,-0.0005134855,914,52721,371,0,8500,4,-1,-0.0004906365,6.322518E-06
914,52721,414,1029186359958464512,1237655499740217493,175.0051,5506.72,-1.885002,2.728787,5431.552,-1.970746,19.06645,17.9604,17.52043,17.32649,17.19296,0.02756481,0.02251379,0.01490251,0.01137906,0.01976422,208.231995411537,-1.52357771722143,19.07546,17.96579,17.51526,17.31711,17.18881,1029186359958464512,STAR,F5,0.0005674186,914,52721,414,0,6000,4,-1.5,0.0005594041,1.591467E-05
914,52721,456,1029197904830556160,1237655499740348511,-7.688529,6825.565,-0.4513134,3.847212,6790.42,-0.4695287,16.2315,15.11665,14.92292,14.90871,14.91442,0.0254493,0.02467737,0.01925782,0.017342,0.0265179,208.606637086603,-1.6046933753603,16.21903,15.12464,14.92879,14.88432,14.89859,1029197904830556160,STAR,F5,-8.981842E-06,914,52721,456,0.287,7134,3.863,-0.07,-4.999635E-05,4.411992E-06
914,52721,460,1029199004342183936,1237655499740283009,121.1346,8979.658,-1.043602,4.227947,8675.63,-1.043602,18.32973,17.24083,17.40877,17.57763,17.66561,0.02275326,0.01923906,0.01411355,0.01609192,0.02175318,208.509674603544,-1.51653849817684,18.34671,17.21222,17.3984,17.57621,17.66021,1029199004342183936,STAR,A0,0.0003680183,914,52721,460,0,9500,4,-1.5,0.0003797112,1.539525E-05
914,52721,465,1029200378731718656,1237655494907986054,11.29559,4805.693,-0.3027655,4.330949,4629.546,-0.5220068,20.95874,18.63481,17.6561,17.72536,17.1881,0.08113227,0.02427671,0.01271925,0.01855061,0.02113102,208.36487643246,-2.0973707961603,20.99684,18.61428,17.65927,17.65622,17.2016,1029200378731718656,STAR,K3,1.166665E-05,914,52721,465,1.038,4528,4.251,0.07,1.332786E-05,5.587687E-06
914,52721,470,1029201753121253376,1237655495444922498,-2.117376,4922.686,-0.4551295,4.309851,4844.206,-0.4814387,20.28728,18.37186,17.54956,18.88367,17.14146,0.05265208,0.01579311,0.01382825,0.04472873,0.02252466,208.486107933852,-1.7751100309288,20.31555,18.36204,17.56432,18.87769,17.14821,1029201753121253376,STAR,K3,-3.281815E-05,914,52721,470,0.871,4955,4.47,-0.23,-3.141299E-05,5.389584E-06
914,52721,491,1029207525557299200,1237655494908117086,247.5046,5855.559,-1.845904,1.434491,5767.256,-1.928542,18.86121,17.66949,17.32449,17.1728,17.04361,0.03053452,0.01896161,0.013414,0.01627048,0.02483144,208.76735401573,-2.14716100141396,18.85258,17.66831,17.30912,17.15447,17.03942,1029207525557299200,STAR,F5,0.0008091283,914,52721,491,0,6000,2,-1.5,0.0008012362,1.186801E-05
287,52023,209,323190756686718976,1237648702966333516,-26.82745,4599.909,-0.2362861,4.14093,4599.994,-0.2362861,18.29397,15.88743,14.92448,14.56227,14.43016,0.02572969,0.02753483,0.02529388,0.02477878,0.01576179,183.104700066922,-1.24280702682569,18.26534,15.88963,14.92214,14.57991,14.39972,323190756686718976,STAR,K5,-0.0001075667,287,52023,209,1.038,4528,4.251,0.07,-0.0001138369,4.06815E-06
287,52023,49,323146776221607936,1237648702966792209,11.46634,6053.37,-1.453917,3.516677,6078.761,-1.39994,17.46101,16.53265,16.18023,16.04498,16.00492,0.02089915,0.01873199,0.01717781,0.02116566,0.0160977,184.106588706095,-1.08245167556202,17.47356,16.51067,16.19124,16.04983,16.00548,323146776221607936,STAR,F5,1.724697E-05,287,52023,49,0,6000,4,-1.5,1.389741E-05,8.226526E-06
287,52023,211,323191306442532864,1237648702966333652,-25.09099,5052.683,-1.025232,4.61646,5047.53,-1.083378,19.07472,17.49149,16.83507,16.59685,16.44269,0.03019647,0.02772348,0.02541056,0.02494436,0.0169921,183.151569336969,-1.17527732931234,19.09086,17.49261,16.83718,16.59464,16.45383,363687962115860480,STAR,K1,-8.434205E-05,323,51615,81,0.811,5059,4.45,-0.16,-8.648586E-05,5.714127E-06
287,52023,11,323136330861144064,1237648702966792250,180.6622,5853.681,-1.407179,2.186188,5833.686,-1.381903,18.95914,17.77614,17.41424,17.21871,17.13585,0.02645705,0.01904582,0.01745909,0.0214687,0.01848924,184.187951946634,-1.05461744006413,18.95729,17.75833,17.39408,17.22012,17.1327,323136330861144064,STAR,F5,0.0005661169,287,52023,11,0,6000,2,-1.5,0.0005782741,1.405808E-05
288,52000,93,324284770370480128,1237648702967185465,56.9709,5873.553,-0.7141768,4.21252,5862.655,-0.7283504,17.26217,16.16629,15.72439,15.55977,15.49835,0.02058199,0.02678242,0.01806869,0.01447932,0.02050747,185.069421812086,-1.05112890643708,17.262,16.14839,15.70567,15.5601,15.49644,324284770370480128,STAR,G2,0.000156675,288,52000,93,0.564,5651,4.42,-0.32,0.0001656843,4.614361E-06
288,52000,207,324316106451871744,1237648702966988950,140.051,8287.413,-2.101304,4.224882,8260.402,-1.544776,17.59671,16.44244,16.52656,16.63742,16.74829,0.02598613,0.01787725,0.01892157,0.01574223,0.01940374,184.605935673647,-1.21635577127104,17.61754,16.43764,16.53951,16.6374,16.75182,324316106451871744,STAR,A0,0.0004140054,288,52000,207,0,8500,4,-2,0.0004428097,1.002232E-05
289,51990,289,325464546179311616,1237648702967644211,-45.8264,7872.497,-1.221577,3.422348,7832.356,-1.356816,18.05651,16.76965,16.81937,16.91596,16.96603,0.02568428,0.02020752,0.01379311,0.01380718,0.0203791,186.059607427176,-1.1701506655399,18.04491,16.7656,16.82947,16.91893,16.9731,2880090514068105216,STAR,A0,-0.0002291394,2558,54140,140,0,8500,4,-1,-0.0001886555,8.259383E-06
287,52023,133,323169865965791232,1237648703503401077,160.8714,6514.262,-1.864931,3.391446,6541.754,-1.03386,19.71022,18.77469,18.54754,18.45588,18.5397,0.03687201,0.02645519,0.02670481,0.02948105,0.03756095,183.482453336506,-0.81646230171186,19.74058,18.77369,18.54852,18.46758,18.53138,323169865965791232,STAR,F5,0.0005410824,287,52023,133,0,6500,4,-1.5,0.0005122592,3.360463E-05
288,52000,60,324275699399550976,1237648703504056386,3.619797,8537.051,-1.478918,3.396438,8301.167,-1.478918,18.52978,17.30443,17.42237,17.562,17.65406,0.02130282,0.01193775,0.01686803,0.01421192,0.02007896,185.106298481763,-0.779052583132393,18.53576,17.25342,17.41915,17.56659,17.6511,324275699399550976,STAR,A0,-3.58614E-05,288,52000,60,0,8500,4,-1.5,-1.227584E-05,1.271016E-05
289,51990,54,325399949871179776,1237648702968234081,32.48827,5902.688,-0.7370991,4.195594,5909.769,-0.7448533,17.43561,16.31779,15.90188,15.79116,15.72431,0.02347421,0.02140803,0.01700098,0.01412282,0.01556362,187.492430995609,-1.14846800459543,17.41011,16.28985,15.90513,15.76915,15.71545,325399949871179776,STAR,G0,7.382272E-05,289,51990,54,0.539,5373,4.37,-1.08,8.401903E-05,6.011519E-06
290,51941,2,326511555304777728,1237648702969282601,155.2657,5884.514,-0.927067,3.815879,5857.031,-0.9783482,18.031,16.95951,16.58003,16.42734,16.37081,0.01717533,0.01603291,0.01894994,0.01322078,0.01917636,189.831794253788,-1.14835324424757,18.04257,16.96109,16.56489,16.42676,16.37021,326511555304777728,STAR,G0,0.000463727,290,51941,2,0.524,5835,4.15,-0.49,0.0004935606,9.426712E-06
290,51941,53,326525574078031872,1237648702969151492,100.9828,5888.251,-0.6802024,3.868029,5899.478,-0.7772488,18.8294,17.72345,17.31367,17.18645,17.14711,0.0300894,0.02145811,0.01774042,0.01681675,0.02441592,189.486872770609,-1.10617652732728,18.83208,17.71637,17.32203,17.19495,17.1536,326525574078031872,STAR,G2,0.000307386,290,51941,53,0.564,5720,4.4,-0.54,0.000312492,1.170688E-05
289,51990,294,325465920568846336,1237648703504646146,-98.30772,6836.511,-1.114755,3.212731,6851.777,-1.235612,18.85263,17.86707,17.7015,17.67173,17.74024,0.03187098,0.0255109,0.01434757,0.02756167,0.02666578,186.320955426554,-0.782381525101388,18.86054,17.84946,17.69562,17.66234,17.74142,2880076495294851072,STAR,A0,-0.0004084977,2558,54140,89,0,7500,4,-0.5,-0.0003478845,1.257849E-05
288,52000,146,324299338899548160,1237648703504121953,82.54755,6521.51,-2.07662,3.522625,6508.932,-2.091263,18.36987,17.49374,17.25126,17.15893,17.13501,0.0164346,0.01977092,0.01462327,0.0126462,0.01714193,185.14760282099,-0.762003220214062,18.3797,17.46999,17.24363,17.16014,17.1389,2880133395021588480,STAR,A0,0.00018064,2558,54140,296,0,6500,2,-2.5,0.0002364201,1.189602E-05
289,51990,242,325451626917685248,1237648702967775446,173.11,6246.313,-1.332844,2.41019,6163.143,-1.332844,19.89784,18.80352,18.61066,18.55563,18.49212,0.04740265,0.02133889,0.01843634,0.01649951,0.03611708,186.423329663903,-1.19776020651967,19.89097,18.77519,18.60372,18.55214,18.4888,2891334669947660288,STAR,A0,0.000539723,2568,54153,86,0,6500,2,-1,0.0005387815,1.656336E-05
287,52023,113,323164368407652352,1237648704040468576,59.10548,5684.208,-0.7231332,4.20097,5655.983,-0.7921994,17.81661,16.65518,16.17474,16.05938,15.94664,0.02645489,0.01906674,0.02024745,0.01592594,0.01644018,184.064116700577,-0.295371147079485,17.80315,16.61922,16.17091,16.02812,15.9451,323164368407652352,STAR,F9,0.0001607931,287,52023,113,0.603,5474,4.16,-0.67,0.0001728045,5.604786E-06
287,52023,120,323166292553000960,1237648704040468547,234.5768,5651.585,-1.955514,3.37553,5633.677,-1.911347,17.49865,16.526,16.07527,15.9115,15.81675,0.02599164,0.01904769,0.02024229,0.01590195,0.01635334,183.998639101505,-0.294081242565723,17.50237,16.50231,16.08183,15.91243,15.81577,323166292553000960,STAR,F5,0.0007640862,287,52023,120,0.439,5952,4.22,-1.45,0.0007581138,8.730665E-06
287,52023,198,323187733029742592,1237648704040140924,168.2787,6576.756,-0.9567472,3.434632,6607.706,-1.059473,20.01401,19.10992,18.89069,18.81605,18.79792,0.04858471,0.01927094,0.02648445,0.02313098,0.04477923,183.208238485704,-0.342453492381626,20.03022,19.10597,18.88587,18.80973,18.79325,323187733029742592,STAR,F5,0.0005860443,287,52023,198,0,7000,4,-1,0.0005369671,4.311352E-05
289,51990,5,325386480853739520,1237648703505170501,-125.1953,6784.978,-0.5250365,3.941654,6791.424,-0.4696858,16.90947,15.88488,15.68652,15.63105,15.70049,0.01482815,0.01466256,0.01962128,0.03300272,0.01456422,187.578070299527,-0.704661218000994,16.91469,15.88207,15.69828,15.65471,15.70074,325386480853739520,STAR,F5,-0.0004382801,289,51990,5,0,7000,4,-0.5,-0.0004419567,7.274415E-06
289,51990,52,325399400115365888,1237648703505105105,85.29704,7157.6,-1.546906,3.906626,7147.377,-1.546906,19.30138,18.31614,18.21927,18.21441,18.27438,0.02790225,0.01868585,0.0164335,0.02524849,0.02640013,187.479586762794,-0.669695926488254,19.28712,18.29521,18.20727,18.20242,18.26367,325399400115365888,STAR,A0,0.0001724842,289,51990,52,0,7500,4,-1.5,0.0002601701,3.574512E-05
289,51990,253,325454650574661632,1237648703504646265,231.3884,6670.221,-2.493881,3.556174,6763.295,-2.508955,19.0931,18.21865,18.01266,17.93076,17.886,0.03348563,0.02568037,0.01463337,0.02777018,0.02773742,186.361053609959,-0.646282908409515,19.10533,18.21882,18.01715,17.93648,17.88942,325454650574661632,STAR,A0,0.0006600663,289,51990,253,0,7000,4,-2.5,0.0007474783,3.09374E-05
